id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
29,0,0.1,0,15,68.18,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.68,8,1,0,0,0,0,0,1,0,0,0,79,14,93,84.95,33,46,26,1,0,0,3,75,0,2,0,34,66.67,2,40,36,64.29,272,12,5,4,45,12,2,0,0,0,0,0,3,0,0,0,0,0,0,athletic-club,malcom-ares,M,1900000
30,1,0.76,1,0,0,4,1,1,2,25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.77,1,0,0,0,0,0,0,0,0,1,0,8,0,8,100,4,4,2,1,0,0,0,0,0,1,0,3,50,1,25,4,40,82,2,1,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,barcelona,guiu-marc,F,7000000
31,0,0.03,0,11,73.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,16,5,1,14,0,0,0,15,0,0,0,334,66,400,83.5,176,160,58,2,2,40,17,54.84,0,3,0,31,46.97,2,22.22,33,44,779,4,12,5,94,11,10,0,0,0,0,0,20,2,0,0,0,0,0,villarreal,altimira-adria,D,1900000
33,3,1.97,0,57,51.35,33,10,15,8,9.09,0,0,1,0,0,1,2,0,0,3,1,2,0,0,6.81,15,7,0,9,0,0,0,24,0,4,3,569,127,696,81.75,179,394,231,27,4,14.81,7,46.67,0,1,0,90,42.65,1,5.88,91,39.91,1807,18,17,27,304,28,21,0,0,0,0,0,26,2,0,0,0,0,0,las-palmas,alberto-moleiro,M,22000000
35,0,0.04,0,3,42.86,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,15,5,1,21,0,0,0,9,1,0,0,233,78,311,74.92,124,112,42,3,3,37.5,11,39.29,0,3,0,28,52.83,10,55.56,38,53.52,724,10,11,1,103,12,10,0,0,0,0,0,12,1,0,0,0,0,0,celta-vigo,kevin-vazquez,D,750000
37,0,0.01,0,1,33.33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,22,15,0,45,0,1,1,6,1,0,0,178,60,238,74.79,119,60,21,0,1,16.67,13,26,0,1,0,25,56.82,15,78.95,40,63.49,737,2,11,1,95,14,7,0,0,0,0,0,13,1,0,0,0,0,0,valencia,gasiorowski-yarek,D,13800000
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1,1,0,0,0,0,0,0,0,0,0,5,3,8,62.5,3,2,2,0,0,0,0,0,0,1,0,3,50,3,60,6,54.55,24,2,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,girona-fc,ibrahima-kebe,M,515000
39,0,0.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,14,9,23,60.87,4,10,2,1,0,0,0,0,0,0,0,0,0,4,50,4,44.44,67,0,0,1,12,6,0,0,0,0,0,0,3,0,0,0,0,0,0,almeria,sanca-tchami-marciano,F,420000
40,0,0.01,0,2,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.58,20,2,0,17,0,0,1,8,0,2,0,131,55,186,70.43,60,80,31,5,9,52.94,6,25,0,3,0,26,50,10,62.5,36,52.94,720,4,14,3,81,13,9,0,0,0,0,0,12,1,0,0,0,0,0,cadiz,joseba-zaldua,D,560000
41,0,0.34,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6,5,1,26,0,0,0,3,0,0,0,47,36,83,56.63,33,14,4,0,0,0,10,31.25,0,2,0,6,42.86,9,60,15,51.72,286,0,6,0,39,4,2,0,0,0,0,0,5,0,0,0,0,0,0,cadiz,mamadou-mbaye,D,435000
42,3,3.3,0,6,27.27,16,6,9,1,18.75,1,1,0,1,0,3,0,1,0,2,1,4,100,0,6.62,2,1,0,3,0,0,0,4,0,0,0,131,29,160,81.88,41,90,51,5,0,0,2,100,0,1,0,16,24.24,12,40,28,29.17,744,8,14,18,84,19,9,0,0,0,0,0,8,0,0,0,0,0,0,real-sociedad,andre-silva,F,5600000
43,0,1.23,1,1,50,14,2,11,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6.68,1,0,0,2,0,0,0,1,0,0,0,35,16,51,68.63,15,21,12,2,1,100,1,33.33,0,1,0,3,16.67,9,50,12,33.33,259,1,8,6,32,9,2,0,0,0,0,0,7,0,0,0,0,0,0,sevilla,mariano-diaz,F,1100000
44,1,0.38,0,4,33.33,8,3,3,2,12.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.78,20,8,0,9,0,1,0,6,0,1,3,559,68,627,89.15,219,340,140,10,0,0,26,61.9,0,2,0,29,43.94,8,72.73,37,48.05,684,5,13,10,98,22,4,0,0,0,0,0,9,1,0,0,0,0,0,real-betis,william-carvalho,M,2900000
45,2,2.49,4,18,39.13,21,3,12,6,9.52,0,0,0,0,0,1,1,0,2,0,0,1,0,0,6.64,20,7,0,6,0,0,0,11,0,0,0,198,56,254,77.95,54,146,85,10,2,22.22,4,80,0,4,0,58,40.28,16,42.11,74,40.66,1056,22,12,35,197,18,13,0,0,0,0,0,9,0,0,0,0,0,0,real-betis,assane-diao,M,12400000
46,0,0.04,0,1,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,1,0,0,1,0,0,0,3,0,0,0,9,3,12,75,4,6,2,0,1,100,0,0,0,0,0,3,37.5,1,16.67,4,28.57,90,1,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,granada,shon-weissman,F,1500000
47,1,1.82,4,7,53.85,14,5,5,4,7.14,0,0,0,0,0,1,0,0,1,0,0,3,0,0,6.67,10,0,0,4,0,0,0,5,0,3,1,145,46,191,75.92,50,97,54,4,2,11.76,6,42.86,0,1,0,39,52,5,27.78,44,47.31,505,22,18,10,89,22,1,0,0,0,0,0,6,1,0,0,0,0,0,cadiz,sergi-guardiola,F,835000
48,0,0.31,0,2,66.67,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,11,7,0,24,0,0,0,8,3,1,1,376,54,430,87.44,264,112,33,7,0,0,16,47.06,0,2,0,23,52.27,29,69.05,52,60.47,816,10,9,3,73,15,7,0,0,0,0,0,8,0,0,0,0,0,0,real-sociedad,aritz-elustondo,D,5400000
50,3,4.64,6,5,35.71,18,9,7,2,16.67,0,0,0,0,0,3,0,1,1,1,0,16,0,0,6.58,5,1,0,9,0,0,0,3,0,0,0,141,62,203,69.46,40,101,61,5,0,0,2,100,0,2,0,22,37.93,27,36.99,49,37.4,941,13,7,17,121,25,11,0,0,0,0,0,12,0,0,0,0,0,0,valencia,roman-yaremchuk,F,3200000
51,0,1.07,3,6,50,9,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,10,8,0,5,1,0,0,8,0,1,0,190,34,224,84.82,85,105,49,3,0,0,1,50,0,0,0,21,37.5,6,33.33,27,36.49,412,5,10,11,62,18,2,0,0,0,0,0,7,0,0,0,0,0,0,girona-fc,jhon-solis,M,4400000
52,0,0.33,0,5,38.46,7,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.77,10,0,0,2,1,0,0,9,2,2,2,481,47,528,91.1,170,311,159,11,0,0,17,68,0,2,0,34,49.28,2,28.57,36,47.37,605,19,5,13,87,20,5,0,0,0,0,0,6,0,0,0,0,0,0,real-madrid,dani-ceballos,M,4200000
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,4,2,0,5,0,1,0,1,0,0,0,56,2,58,96.55,44,12,0,0,0,0,2,100,0,0,0,4,80,0,0,4,66.67,101,0,0,0,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,las-palmas,eric-curbelo,D,775000
54,0,0.04,0,4,44.44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.61,11,18,1,26,0,0,0,10,2,2,1,313,97,410,76.34,170,156,75,11,13,29.55,28,34.57,0,2,0,27,47.37,16,59.26,43,51.19,979,13,10,6,166,14,11,0,0,0,0,0,22,2,0,0,0,0,0,almeria,centelles-alex,D,1300000
55,0,0.6,1,5,55.56,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,3,1,0,0,0,0,0,1,0,0,0,64,13,77,83.12,17,50,26,2,3,37.5,5,62.5,0,0,0,17,65.38,3,75,20,66.67,195,9,3,1,33,8,0,0,0,0,0,0,3,0,0,0,0,0,0,sevilla,adnan-januzaj,M,2200000
56,0,0.01,0,2,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.49,16,1,0,16,1,0,0,8,0,0,0,87,31,118,73.73,48,40,14,1,1,25,4,21.05,0,0,0,28,57.14,7,58.33,35,57.38,396,10,6,4,64,7,4,0,0,0,0,0,10,1,0,0,0,0,0,almeria,houboulang-mendes,D,760000
57,0,0.23,0,13,50,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,15,13,0,18,0,1,0,3,10,1,0,1068,66,1134,94.18,507,563,259,11,2,40,24,68.57,0,5,0,43,47.78,6,54.55,49,48.51,1734,15,17,14,121,23,21,0,0,0,0,0,7,2,0,0,0,0,0,real-madrid,ferland-mendy,D,23000000
58,0,0.29,0,7,87.5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,14,13,0,10,0,1,0,8,0,0,0,354,56,410,86.34,175,180,79,4,1,100,22,73.33,0,2,0,30,58.82,19,59.38,49,59.04,828,9,11,1,67,16,9,0,0,0,0,0,13,0,0,0,0,0,0,cadiz,rominigue-kouame,M,2100000
60,1,0.87,0,1,50,1,1,0,0,100,0,0,0,0,0,1,0,0,1,0,0,2,0,0,6.67,1,0,0,2,0,0,0,1,0,0,0,91,8,99,91.92,31,60,25,1,0,0,1,100,0,1,0,5,45.45,0,0,5,38.46,180,3,3,2,20,8,1,0,0,0,0,0,3,1,0,0,0,0,0,las-palmas,cristian-herrera,M,275000
61,0,0.46,1,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.67,7,3,0,9,0,0,0,6,0,0,0,139,21,160,86.88,58,82,47,5,1,20,7,70,0,0,0,10,38.46,4,80,14,45.16,342,3,5,4,37,14,2,0,0,0,0,0,4,1,0,0,0,0,0,villarreal,manu-trigueros,M,1500000
62,0,0.08,0,1,50,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,4,1,0,6,0,0,0,0,0,0,0,71,18,89,79.78,36,35,13,0,0,0,2,22.22,0,1,0,7,58.33,5,55.56,12,57.14,159,2,1,3,24,5,2,0,0,0,0,0,3,0,0,0,0,0,0,real-sociedad,urko-gonzalez,D,1200000
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,16,0,1,0,1,6,1,0,383,293,676,56.66,248,135,34,2,0,0,171,37.17,0,1,0,1,50,11,100,12,92.31,2160,2,0,0,303,24,24,78,3,0,48,30,24,3,7,5,5,16,0,sevilla,orjan-nyland,G,1400000
64,0,0.16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.59,29,11,1,65,1,1,1,5,0,1,0,603,156,759,79.45,480,123,41,3,0,0,57,34.34,0,4,0,37,59.68,22,59.46,59,59.6,1252,8,18,1,162,17,14,0,0,0,0,0,26,2,0,0,0,0,0,granada,raul-torrente,D,2900000
65,0,0.39,1,7,58.33,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.71,13,7,0,6,0,1,0,6,0,2,0,150,41,191,78.53,67,87,44,7,4,28.57,7,63.64,0,1,0,30,54.55,11,64.71,41,56.94,492,11,6,9,83,13,5,0,0,0,0,0,10,1,0,0,0,0,0,granada,alvaro-carreras,D,8500000
66,5,5.59,8,30,53.57,42,17,20,5,11.9,0,0,0,1,0,5,0,0,4,1,1,4,0,0,6.84,5,2,1,3,0,0,0,5,1,0,1,261,49,310,84.19,73,194,110,13,6,16.67,13,81.25,0,0,0,57,43.85,12,48,69,44.52,1134,22,24,19,177,23,12,0,0,0,0,0,18,2,0,0,0,0,0,sevilla,dodi-lukebakio,F,11300000
67,0,0.02,0,21,80.77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,39,26,0,18,0,1,0,12,4,2,1,1107,119,1226,90.29,593,515,208,8,1,33.33,48,76.19,0,10,0,89,58.94,20,62.5,109,59.56,2294,29,33,14,175,28,26,0,0,0,0,0,28,4,0,0,0,0,0,sevilla,boubakary-soumare,M,13600000
68,3,1.89,1,6,66.67,28,11,11,6,10.71,0,0,0,5,0,3,0,2,0,1,1,9,0,0,7.34,45,41,1,156,0,0,1,13,7,0,0,1351,164,1515,89.17,923,428,132,4,0,0,177,66.29,0,7,1,73,62.39,80,65.57,153,64.02,2518,22,27,6,190,28,28,0,0,0,0,0,34,5,0,0,0,0,0,sevilla,sergio-ramos,D,1700000
69,0,0.96,2,19,47.5,14,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.67,39,14,1,14,0,1,0,18,0,4,2,509,129,638,79.78,219,298,140,13,8,8.79,7,35,0,5,0,84,46.41,15,26.79,99,41.77,1852,26,39,23,316,31,17,0,0,0,0,0,23,2,0,0,0,0,0,las-palmas,park-marvin,F,1800000
70,0,0.7,0,3,100,13,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.65,22,11,0,94,0,0,0,9,4,0,0,748,215,963,77.67,548,202,61,4,2,66.67,57,32.39,0,5,0,35,55.56,60,68.18,95,62.91,1792,11,22,1,231,21,21,0,0,0,0,0,38,2,0,0,0,0,0,almeria,cesar-montes,D,5200000
71,0,0.4,1,3,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,11,1,0,9,0,0,0,5,0,0,0,87,32,119,73.11,48,39,22,0,0,0,4,25,0,1,0,19,61.29,2,50,21,60,259,6,2,2,61,7,2,0,0,0,0,0,6,2,0,0,0,0,0,villarreal,carlos-romero,D,2400000
72,0,0.32,0,11,35.48,18,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.95,64,41,0,58,0,0,0,35,4,8,7,704,340,1044,67.43,289,450,183,39,35,26.92,77,38.5,0,10,0,127,54.51,32,60.38,159,55.59,2536,55,32,20,581,32,28,0,0,0,0,0,37,5,0,0,0,0,0,getafe,diego-rico,D,1500000
73,2,1.51,0,14,46.67,34,10,14,10,5.88,0,0,0,4,0,2,0,0,1,1,2,1,0,0,6.86,24,5,0,4,0,0,0,6,0,0,1,326,95,421,77.43,79,251,135,21,4,23.53,31,59.62,0,9,0,53,50.48,10,27.03,63,44.37,967,15,20,12,180,24,9,0,0,0,0,0,10,1,0,0,0,0,0,getafe,oscar-rodriguez,M,2300000
74,8,8.77,4,72,58.06,102,35,37,30,7.84,3,2,1,5,0,7,1,0,3,5,3,1,66.67,0,7.14,11,4,0,4,0,0,0,17,5,7,6,751,167,918,81.81,211,563,293,36,23,21.5,56,65.88,0,6,0,126,44.68,5,20,131,42.67,2667,43,39,50,437,33,30,0,0,0,0,0,37,5,0,0,0,0,0,getafe,mason-greenwood,M,34000000
75,0,0.21,0,2,100,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,4,3,0,10,0,0,0,1,0,0,0,101,15,116,87.07,77,24,7,0,0,0,7,50,0,1,0,7,50,4,50,11,50,225,1,4,2,20,3,3,0,0,0,0,0,4,2,0,0,0,0,0,real-betis,marc-bartra,D,1000000
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,1,0,0,4,0,1,0,0,2,0,0,58,41,99,58.59,50,8,1,0,0,0,19,32.2,0,0,0,1,100,1,100,2,100,315,0,0,0,43,4,3,14,0,0,6,8,1,3,2,1,1,2,1,real-betis,francisco-vieites,G,450000
77,0,0.73,0,0,0,11,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.8,35,23,1,105,0,0,0,10,4,0,0,1072,123,1195,89.71,860,212,30,2,0,0,28,29.47,0,1,0,42,63.64,44,53.01,86,57.72,2164,7,15,2,135,26,24,0,0,0,0,0,25,5,0,0,0,0,0,real-betis,chadi-riad,D,14600000
78,0,0.35,0,7,38.89,10,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.73,15,10,0,20,0,0,0,3,2,0,0,291,98,389,74.81,113,185,103,6,7,17.95,17,27.42,0,2,0,36,51.43,9,56.25,45,52.33,807,14,12,8,179,12,9,0,0,0,0,0,14,0,0,0,0,0,0,celta-vigo,mihailo-ristic,D,970000
79,2,1.02,0,0,0,8,2,4,2,25,0,0,0,0,0,2,0,1,0,1,0,2,0,0,6.92,35,29,0,113,0,0,0,8,6,0,0,785,196,981,80.02,523,265,74,5,3,60,80,44.69,0,8,0,41,48.81,45,62.5,86,55.13,2265,7,33,2,211,26,25,0,0,0,0,0,24,4,0,0,0,0,0,mallorca,matija-nastasic,D,1600000
80,3,2.53,3,14,53.85,23,9,7,7,13.04,0,0,0,0,0,2,1,0,1,2,1,1,0,0,6.69,25,13,0,9,0,0,0,21,0,1,1,360,130,490,73.47,160,210,115,12,10,27.78,21,37.5,0,3,0,52,37.96,7,26.92,59,36.2,1476,13,26,27,247,29,21,0,0,0,0,0,16,2,0,0,0,0,0,mallorca,antonio-sanchez,M,2700000
81,0,0.39,0,2,66.67,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83,18,10,0,91,0,0,0,11,5,0,0,562,88,650,86.46,399,163,28,2,0,0,54,57.45,0,5,0,22,44,31,62,53,53,1323,2,17,0,94,22,14,0,0,0,0,0,11,4,0,0,0,0,0,atletico-madrid,jose-maria-gimenez,D,21000000
82,0,0.14,0,20,51.28,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.83,43,15,1,17,0,1,0,16,4,1,1,445,99,544,81.8,200,259,135,12,14,26.92,16,30.19,0,4,0,86,55.48,10,58.82,96,55.81,1174,23,22,14,205,19,13,0,0,0,0,0,9,3,0,0,0,0,0,real-sociedad,javi-galan,D,4900000
83,1,0.21,0,2,100,3,2,1,0,33.33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.65,24,12,1,23,0,2,0,6,2,1,0,563,123,686,82.07,263,301,133,9,1,16.67,56,54.9,0,6,0,51,51.52,15,50,66,51.16,1317,25,36,8,147,26,12,0,0,0,0,0,17,2,0,0,0,0,0,valencia,hugo-guillamon,M,8199999
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,2,0,0,0,0,0,0,0,5,0,5,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,valencia,cesar-tarrega,D,4099999
85,1,2.14,4,54,49.54,30,9,15,6,3.33,0,0,0,0,0,1,0,0,0,1,2,4,0,0,6.78,46,19,0,5,1,0,0,21,0,7,1,499,130,629,79.33,143,382,221,41,26,27.08,7,30.43,0,0,1,127,49.8,12,38.71,139,48.6,1905,27,15,37,369,28,24,0,0,0,0,0,31,1,0,0,0,0,0,cadiz,robert-navarro,M,6500000
86,0,0.28,0,2,66.67,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81,18,11,0,33,0,1,0,7,6,0,0,570,133,703,81.08,373,197,58,3,0,0,49,40.83,0,1,1,33,62.26,44,74.58,77,68.75,1155,14,15,0,147,19,14,0,0,0,0,0,9,3,0,0,0,0,0,athletic-club,yeray-alvarez,D,8199999
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,2,2,4,50,1,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,31,0,1,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,deportivo-alaves,jon-karrikaburu,F,2300000
88,0,0.36,0,2,100,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,29,15,0,67,1,0,0,7,4,1,0,588,148,736,79.89,408,180,48,2,0,0,39,30.23,0,4,0,41,53.95,26,50.98,67,52.76,1644,10,26,2,155,19,18,0,0,0,0,0,23,3,0,0,0,0,0,osasuna,herrando-jorge,D,5400000
89,2,1.63,1,60,61.22,32,10,8,14,6.25,0,0,0,0,0,2,0,0,0,2,1,4,0,0,7.25,64,29,0,42,1,0,0,20,10,11,4,1318,239,1557,84.65,559,777,374,35,18,21.95,71,58.68,0,7,0,150,55.15,24,50,174,54.38,2506,26,40,25,448,32,29,0,0,0,0,0,30,5,0,0,0,0,0,barcelona,joao-cancelo,D,27000000
90,7,8.76,7,29,36.25,61,25,20,16,11.48,0,0,0,1,0,7,0,0,2,5,4,9,0,0,7.04,22,10,0,11,0,0,0,14,1,6,3,525,102,627,83.73,129,397,222,19,1,5.88,15,50,0,3,0,105,47.51,8,50,113,47.68,1548,54,21,32,255,30,18,0,0,0,0,0,14,2,0,0,0,0,0,barcelona,joao-felix,F,29000000
91,0,0.37,1,0,0,8,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.99,10,11,0,50,0,0,0,2,7,0,0,992,126,1118,88.73,544,449,136,1,1,33.33,68,57.14,0,5,0,21,63.64,33,54.1,54,57.45,1302,11,10,0,135,20,13,0,0,0,0,0,8,3,0,0,0,0,0,barcelona,inigo-martinez,D,5200000
92,0,0.16,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.63,9,7,0,11,0,0,0,2,1,0,0,62,30,92,67.39,45,17,4,0,0,0,5,22.73,0,2,1,10,52.63,8,53.33,18,52.94,292,1,8,0,32,6,4,0,0,0,0,0,4,0,0,0,0,0,0,mallorca,siebe-van-der-heyden,D,1900000
93,0,0.24,0,11,50,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,42,24,0,21,0,0,0,20,2,0,0,1181,126,1307,90.36,696,485,170,9,0,0,19,42.22,0,6,0,69,49.29,6,17.65,75,43.1,1634,16,27,14,179,29,20,0,0,0,0,0,25,2,0,0,0,0,0,las-palmas,maximo-perrone,M,8700000
94,1,1.89,3,9,32.14,13,5,4,4,7.69,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.63,27,8,0,6,0,0,0,12,0,1,0,273,69,342,79.82,128,146,78,7,1,5.56,19,57.58,0,7,0,69,44.23,12,31.58,81,41.75,849,34,42,16,155,24,9,0,0,0,0,0,14,0,0,0,0,0,0,rayo-vallecano,kike-perez,M,2700000
95,1,0.21,0,6,54.55,7,2,1,4,14.29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.73,15,9,0,10,0,0,0,12,1,0,0,287,29,316,90.82,150,138,54,4,1,100,21,70,0,1,0,29,46.03,2,33.33,31,44.93,572,8,8,9,53,14,6,0,0,0,0,0,9,2,0,0,0,0,0,real-betis,sergi-altimira,M,3400000
96,0,0.16,1,17,36.17,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.55,34,22,0,35,0,1,1,33,8,2,1,614,154,768,79.95,291,327,167,15,4,10,25,42.37,0,0,1,61,37.65,16,32.65,77,36.49,1714,10,21,17,298,23,20,0,0,0,0,0,15,3,0,0,0,0,0,real-betis,hector-bellerin,D,4099999
97,0,0.42,1,18,54.55,11,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.68,17,11,0,5,0,0,0,6,0,1,1,120,40,160,75,34,86,53,4,0,0,5,62.5,0,3,1,58,52.73,12,41.38,70,50.36,633,24,21,15,106,20,7,0,0,0,0,0,6,0,0,0,0,0,0,valencia,amallah-selim,M,1500000
98,0,0.16,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,4,0,4,100,0,4,4,0,0,0,1,100,0,0,0,0,0,0,0,0,0,23,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,valencia,mario-dominguez,F,220000
99,0,2.79,3,14,63.64,27,9,15,3,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,6.9,17,5,0,3,0,0,0,7,0,4,2,170,59,229,74.24,55,129,88,24,14,25.93,12,48,0,3,0,50,56.82,13,52,63,55.75,814,19,13,13,142,22,8,0,0,0,0,0,10,3,0,0,0,0,0,deportivo-alaves,ianis-hagi,M,1700000
100,1,0.64,0,7,77.78,8,1,3,4,12.5,0,0,0,0,0,1,0,0,0,1,0,2,0,0,6.78,29,12,0,57,0,0,0,12,4,1,0,283,97,380,74.47,160,126,52,7,3,17.65,30,38.96,1,5,0,50,60.98,25,58.14,75,60,1169,14,13,5,137,25,11,0,0,0,0,0,17,2,0,0,0,0,0,deportivo-alaves,nahuel-tenaglia,D,2700000
101,1,0.83,0,9,34.62,12,3,2,7,8.33,0,0,0,0,0,1,0,1,0,0,0,3,0,0,6.58,30,21,0,22,0,0,0,19,1,1,1,356,110,466,76.39,162,201,82,10,7,24.14,21,46.67,0,9,0,62,43.36,18,45,80,43.72,1335,23,33,14,216,30,15,0,0,0,0,0,23,3,0,0,0,0,0,getafe,jose-angel-carmona,D,4600000
102,0,0.52,0,2,33.33,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,6,2,0,7,0,0,0,5,1,0,0,111,24,135,82.22,39,74,32,2,2,33.33,14,66.67,0,2,0,11,26.19,5,38.46,16,29.09,337,3,18,5,42,7,3,0,0,0,0,0,5,1,0,0,0,0,0,getafe,mauro-arambarri,M,5200000
103,6,6.2,6,53,41.41,56,15,28,13,10.71,0,0,0,1,0,6,0,1,1,4,2,8,0,0,6.79,50,10,0,46,0,0,0,20,1,1,3,449,160,609,73.73,174,279,169,26,4,28.57,18,62.07,0,8,1,146,37.44,58,42.03,204,38.64,2555,43,72,86,456,31,30,0,0,0,0,0,53,4,0,0,0,0,0,granada,lucas-boye,F,5300000
